release_speed,spin_rate,horizontal_break,induced_vertical_break,pitch_type,pitch_type_category
86.00035095214844,1235.197021484375,-3.9600467681884766,1.536268949508667,Splitter,Offspeed
95.27079772949219,2034.43994140625,-17.711633682250977,5.373669624328613,Sinker,Fastball
97.7385025024414,2312.43994140625,-3.883143424987793,15.077701568603516,Fastball,Fastball
96.68920135498047,2269.919921875,-5.568934440612793,15.209224700927734,Fastball,Fastball
98.22721099853516,2093.854736328125,-6.983091831207275,16.43149757385254,Fastball,Fastball
89.2750015258789,2885.919921875,-15.094200134277344,2.841947555541992,Sinker,Fastball
97.18609619140625,2410.679931640625,-8.00352668762207,14.621679306030273,Fastball,Fastball
96.76719665527344,2209.5400390625,-4.338966369628906,15.018828392028809,Fastball,Fastball
97.38459777832031,2217.159912109375,-3.964602470397949,13.963691711425781,Fastball,Fastball
95.34359741210938,2310.080078125,-5.054294586181641,16.66460418701172,Fastball,Fastball
92.19059753417969,2229.64990234375,0.12665611505508423,8.165090560913086,Cutter,Fastball
96.11090087890625,2180.5400390625,-4.095373153686523,15.411066055297852,Fastball,Fastball
91.93710327148438,1234.9300537109375,-10.233091354370117,1.1878665685653687,Splitter,Offspeed
89.69249725341797,1093.3399658203125,-5.396629333496094,0.8882254362106323,Splitter,Offspeed
96.76741790771484,2085.634033203125,-4.381749153137207,17.3404598236084,Fastball,Fastball
96.935302734375,2402.5400390625,-1.9376096725463867,15.037459373474121,Fastball,Fastball
97.9542007446289,2337.5400390625,-3.257953405380249,15.811208724975586,Fastball,Fastball
97.85389709472656,2131.3798828125,-3.1641688346862793,12.810863494873047,Fastball,Fastball
93.44170379638672,2018.449951171875,-5.399824142456055,15.354642868041992,Fastball,Fastball
90.35250091552734,2359.389892578125,5.681982040405273,-0.05774155259132385,Cutter,Fastball
94.55680084228516,2313.090087890625,-2.637232542037964,16.08310890197754,Fastball,Fastball
89.56320190429688,1016.02001953125,-1.0613750219345093,-0.03685036674141884,Splitter,Offspeed
98.99165344238281,2300.891845703125,-5.582982063293457,15.478752136230469,Fastball,Fastball
94.30290222167969,2253.64990234375,-3.8030052185058594,15.874519348144531,Fastball,Fastball
87.44920349121094,2350.260009765625,1.5882418155670166,9.674417495727539,Cutter,Fastball
97.41954040527344,2010.3389892578125,-6.3350067138671875,17.065725326538086,Fastball,Fastball
88.927734375,1503.659912109375,-7.3201751708984375,-1.5515813827514648,Splitter,Offspeed
87.36620330810547,1634.1400146484375,-4.813820838928223,1.2322885990142822,Splitter,Offspeed
78.74639892578125,2315.260009765625,5.302394866943359,10.02492618560791,Slider,Breaking Ball
